"outcome_x","instrument","transform_id","transform_label","exposure_var","instrument_var","F_partial","R2_first","N","period"
"p0__import__CHN__2008__logdiff_xtlag","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",0.258393045843399,0.958985561694382,1440,"2008_2012"
"p0__import__CHN__2008__logdifflag_xtlag","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",4.16825334485153,0.911845666862136,1440,"2008_2012"
"p0__import__CHN__2008__level_t","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",23.2946377533965,0.982852457087639,4320,"2000_2015"
"p0__import__CHN__2008__diff_t","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",0.0532431998712913,0.952986464090955,4032,"2000_2015"
"p0__import__CHN__2008__difflag_t","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",16.4295215354816,0.959647822037986,4032,"2000_2015"
"p0__import__CHN__2008__log_t","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",15.9203559964778,0.983592634070917,4320,"2000_2015"
"p0__import__CHN__2008__logdiff_t","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",0.140254198227299,0.961686561929471,4320,"2000_2015"
"p0__import__CHN__2008__logdifflag_t","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",6.15805045980193,0.962685835154433,4032,"2000_2015"
"p0__import__CHN__2008__level_xtlag","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",17.377613321049,0.983934957013625,4320,"2000_2015"
"p0__import__CHN__2008__diff_xtlag","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",16.4295215354816,0.959647822037986,4032,"2000_2015"
"p0__import__CHN__2008__difflag_xtlag","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",16.4591929520923,0.959600689358533,3744,"2000_2015"
"p0__import__CHN__2008__log_xtlag","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",14.1739840058375,0.984345253299452,4320,"2000_2015"
"p0__import__CHN__2008__logdiff_xtlag","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",6.09590606416239,0.96265229955436,4320,"2000_2015"
"p0__import__CHN__2008__logdifflag_xtlag","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",6.42750781691828,0.963079660012494,4032,"2000_2015"
"p0__import__CHN__2000__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",9.12761855001843,0.988276812814629,2016,"2000_2007"
"p0__import__CHN__2000__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",0.693992698780956,0.771522444621443,1728,"2000_2007"
"p0__import__CHN__2000__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",7.32392805099711,0.933561373786168,1728,"2000_2007"
"p0__import__CHN__2000__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",1.09085349096082,0.987802346537733,2016,"2000_2007"
"p0__import__CHN__2000__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",6.74363872808781,0.933102156292717,2016,"2000_2007"
"p0__import__CHN__2000__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",10.0184479372749,0.940801260893702,1728,"2000_2007"
"p0__import__CHN__2000__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",80.6703925842987,0.983802929835944,2016,"2000_2007"
"p0__import__CHN__2000__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",7.32392805099711,0.933561373786168,1728,"2000_2007"
"p0__import__CHN__2000__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",7.47884712851488,0.938669755184906,1440,"2000_2007"
"p0__import__CHN__2000__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",51.6810383376439,0.98289094300987,2016,"2000_2007"
"p0__import__CHN__2000__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",11.1405080050609,0.941662825948232,2016,"2000_2007"
"p0__import__CHN__2000__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",10.5289917747677,0.9494387129947,1728,"2000_2007"
"p0__import__CHN__2000__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",52.1593318605678,0.984854673210404,1440,"2008_2012"
"p0__import__CHN__2000__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",10.2626544982615,0.909427217370618,1440,"2008_2012"
"p0__import__CHN__2000__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",43.5294991136403,0.938101715076962,1440,"2008_2012"
"p0__import__CHN__2000__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",63.4043717413753,0.984611979551288,1440,"2008_2012"
"p0__import__CHN__2000__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",9.32012325965073,0.904746935266662,1440,"2008_2012"
"p0__import__CHN__2000__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",40.513265345331,0.937159553841993,1440,"2008_2012"
"p0__import__CHN__2000__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",0.668699522053398,0.970592376913625,1440,"2008_2012"
"p0__import__CHN__2000__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",43.5294991136403,0.938101715076962,1440,"2008_2012"
"p0__import__CHN__2000__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",12.4753817984859,0.870740859980369,1440,"2008_2012"
"p0__import__CHN__2000__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",0.602958433577234,0.969914128548459,1440,"2008_2012"
"p0__import__CHN__2000__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",40.513265345331,0.937159553841993,1440,"2008_2012"
"p0__import__CHN__2000__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",16.2877007485273,0.88019945143053,1440,"2008_2012"
"p0__import__CHN__2000__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",2.2973047445102,0.977781649529429,4320,"2000_2015"
"p0__import__CHN__2000__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",5.1211626164845,0.931696853408888,4032,"2000_2015"
"p0__import__CHN__2000__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",3.01120526138102,0.939132844305435,4032,"2000_2015"
"p0__import__CHN__2000__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",0.674385793988092,0.978487915815946,4320,"2000_2015"
"p0__import__CHN__2000__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",3.25375697988425,0.942605092518398,4320,"2000_2015"
"p0__import__CHN__2000__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",8.6476410552698,0.943327247204733,4032,"2000_2015"
"p0__import__CHN__2000__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",8.43325063694889,0.979304098177556,4320,"2000_2015"
"p0__import__CHN__2000__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",3.01120526138102,0.939132844305435,4032,"2000_2015"
"p0__import__CHN__2000__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",0.798859787600006,0.937959773404505,3744,"2000_2015"
"p0__import__CHN__2000__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",2.92081834028461,0.979439185229626,4320,"2000_2015"
"p0__import__CHN__2000__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",8.46535948253295,0.943276262665844,4320,"2000_2015"
"p0__import__CHN__2000__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",2.76960095860416,0.942969060145936,4032,"2000_2015"
"p0__import__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",5.44629903749625,0.991403759183857,2016,"2000_2007"
"p0__import__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",3.84530354027324,0.824190312193398,1728,"2000_2007"
"p0__import__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",6.17830214267226,0.955245643185374,1728,"2000_2007"
"p0__import__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",0.318151358563158,0.99129577720391,2016,"2000_2007"
"p0__import__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",10.4477928596865,0.956338221154291,2016,"2000_2007"
"p0__import__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",8.22540551453348,0.961108624707957,1728,"2000_2007"
"p0__import__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",92.0161657932337,0.987690421968744,2016,"2000_2007"
"p0__import__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",6.17830214267226,0.955245643185374,1728,"2000_2007"
"p0__import__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",5.2364461712319,0.957867432730776,1440,"2000_2007"
"p0__import__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",63.6858514617095,0.987219059928286,2016,"2000_2007"
"p0__import__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",9.22856632409207,0.961662593794275,2016,"2000_2007"
"p0__import__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",7.86329237353541,0.965891276692501,1728,"2000_2007"
"p0__import__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",18.1484322795071,0.987535603092322,1440,"2008_2012"
"p0__import__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",3.41293992669752,0.944493738964809,1440,"2008_2012"
"p0__import__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",55.3225161398298,0.96168723934803,1440,"2008_2012"
"p0__import__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",21.3329400046962,0.987398089462442,1440,"2008_2012"
"p0__import__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",3.433822081967,0.941819780912142,1440,"2008_2012"
"p0__import__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",56.555289711174,0.961208365328144,1440,"2008_2012"
"p0__import__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",3.26592988597019,0.975574563678702,1440,"2008_2012"
"p0__import__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",55.3225161398298,0.96168723934803,1440,"2008_2012"
"p0__import__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",15.3474049872796,0.906027530188903,1440,"2008_2012"
"p0__import__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",4.17181728961007,0.975210555623174,1440,"2008_2012"
"p0__import__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",56.555289711174,0.961208365328144,1440,"2008_2012"
"p0__import__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",19.1990111415641,0.913311151281397,1440,"2008_2012"
"p0__import__CHN__2008__level_t","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",6.70917669485944e-05,0.98235097897335,4320,"2000_2015"
"p0__import__CHN__2008__diff_t","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",0.520155893502637,0.952994672917122,4032,"2000_2015"
"p0__import__CHN__2008__difflag_t","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",4.09362793162857,0.959483735814449,4032,"2000_2015"
"p0__import__CHN__2008__log_t","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",1.11643540767182,0.983308381196518,4320,"2000_2015"
"p0__import__CHN__2008__logdiff_t","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",0.356246691067749,0.961688857310445,4320,"2000_2015"
"p0__import__CHN__2008__logdifflag_t","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",13.8163412303225,0.962789159989726,4032,"2000_2015"
"p0__import__CHN__2008__level_xtlag","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",4.62380609412629,0.983690213902201,4320,"2000_2015"
"p0__import__CHN__2008__diff_xtlag","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",4.09362793162857,0.959483735814449,4032,"2000_2015"
"p0__import__CHN__2008__difflag_xtlag","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",1.43085466104498,0.959370352802624,3744,"2000_2015"
"p0__import__CHN__2008__log_xtlag","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",0.316535279290626,0.984126704969008,4320,"2000_2015"
"p0__import__CHN__2008__logdiff_xtlag","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",13.7069729083055,0.962754926995252,4320,"2000_2015"
"p0__import__CHN__2008__logdifflag_xtlag","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",6.35839414860138,0.963088216383113,4032,"2000_2015"
"p0__export__CHN__2000__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",32.5976081197678,0.982639766743054,2016,"2000_2007"
"p0__export__CHN__2000__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",155.57320735523,0.836547726367252,1728,"2000_2007"
"p0__export__CHN__2000__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1522.94964943631,0.950341361532839,1728,"2000_2007"
"p0__export__CHN__2000__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",35.9149822939035,0.982743996434974,2016,"2000_2007"
"p0__export__CHN__2000__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",119.040898378512,0.889532906187996,2016,"2000_2007"
"p0__export__CHN__2000__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",999.76950068364,0.948138754211316,1728,"2000_2007"
"p0__export__CHN__2000__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",933.51998085157,0.989542067385674,2016,"2000_2007"
"p0__export__CHN__2000__diff_xtlag","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1522.94964943631,0.950341361532839,1728,"2000_2007"
"p0__export__CHN__2000__difflag_xtlag","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2",1332.72279326505,0.942182235524526,1440,"2000_2007"
"p0__export__CHN__2000__log_xtlag","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1",647.568137892753,0.98815855295736,2016,"2000_2007"
"p0__export__CHN__2000__logdiff_xtlag","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",1013.44260040578,0.950909716605272,2016,"2000_2007"
"p0__export__CHN__2000__logdifflag_xtlag","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2",1064.93386861941,0.946790370660342,1728,"2000_2007"
"p0__export__CHN__2000__level_t","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1",58.6384514121953,0.986145872204636,1440,"2008_2012"
"p0__export__CHN__2000__diff_t","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1",255.957068464171,0.882142287500696,1440,"2008_2012"
"p0__export__CHN__2000__difflag_t","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1",1369.66697570084,0.94774662723967,1440,"2008_2012"
"p0__export__CHN__2000__log_t","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1",37.5704453635375,0.984859577774218,1440,"2008_2012"
"p0__export__CHN__2000__logdiff_t","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1",116.164060136925,0.882630396550363,1440,"2008_2012"
"p0__export__CHN__2000__logdifflag_t","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1",1033.32736797965,0.935095674159733,1440,"2008_2012"
"p0__export__CHN__2000__level_xtlag","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1",2278.47871159388,0.991889516417955,1440,"2008_2012"
